record_id,raw_name,canonical_name,dataset,script,language_hint,country,variants_json,warnings_json,metadata_json
sage-bcd5cfd77c0d776b,عبدالوهاب سرحان فاضل مرعي المرعاوي,عبدالوهاب سرحان فاضل مرعي المرعاوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdlwhbsrhnfdlmrylmrwy"", ""latin_transliterated"": ""bdlwhb srhn fdl mry lmrwy"", ""native"": ""عبدالوهاب سرحان فاضل مرعي المرعاوي""}",[],"{""source_row"": 95085}"
sage-a748511b72146c6f,محمود احمد خلف خضير الفهداوي,محمود احمد خلف خضير الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmwdhmdkhlfkhdyrlfhdwy"", ""latin_transliterated"": ""mhmwd hmd khlf khdyr lfhdwy"", ""native"": ""محمود احمد خلف خضير الفهداوي""}",[],"{""source_row"": 95086}"
sage-14ef114f1c773f1c,كمال هادي صايل مركب العيساوي,كمال هادي صايل مركب العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""kmlhdysylmrkblyswy"", ""latin_transliterated"": ""kml hdy syl mrkb lyswy"", ""native"": ""كمال هادي صايل مركب العيساوي""}",[],"{""source_row"": 95087}"
sage-9bebb9f5ef183111,اقبال عكله زوير فرحان الحسيناوي,اقبال عكله زوير فرحان الحسيناوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""qblklhzwyrfrhnlhsynwy"", ""latin_transliterated"": ""qbl klh zwyr frhn lhsynwy"", ""native"": ""اقبال عكله زوير فرحان الحسيناوي""}",[],"{""source_row"": 95088}"
sage-1f259e9b96c2e5d0,رواء رميض سعود مضحي الدليمي,رواء رميض سعود مضحي الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""rwrmydswdmdhyldlymy"", ""latin_transliterated"": ""rw rmyd swd mdhy ldlymy"", ""native"": ""رواء رميض سعود مضحي الدليمي""}",[],"{""source_row"": 95089}"
sage-f11d997da8128c96,فارس طه فارس محمد الفهداوي,فارس طه فارس محمد الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""frsthfrsmhmdlfhdwy"", ""latin_transliterated"": ""frs th frs mhmd lfhdwy"", ""native"": ""فارس طه فارس محمد الفهداوي""}",[],"{""source_row"": 95090}"
sage-5f693acb209494a0,سناء عباس حسين يوسف العيساوي,سناء عباس حسين يوسف العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""snbshsynywsflyswy"", ""latin_transliterated"": ""sn bs hsyn ywsf lyswy"", ""native"": ""سناء عباس حسين يوسف العيساوي""}",[],"{""source_row"": 95091}"
sage-f0ba64fd3a82cff0,نوري صباح جرو مطلب العلواني,نوري صباح جرو مطلب العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""nwrysbhjrwmtlbllwny"", ""latin_transliterated"": ""nwry sbh jrw mtlb llwny"", ""native"": ""نوري صباح جرو مطلب العلواني""}",[],"{""source_row"": 95092}"
sage-a6899e03d8cc210e,علي منصور علي سويط العيساوي,علي منصور علي سويط العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lymnswrlyswytlyswy"", ""latin_transliterated"": ""ly mnswr ly swyt lyswy"", ""native"": ""علي منصور علي سويط العيساوي""}",[],"{""source_row"": 95093}"
sage-90e1ea4249d2efca,قاسم محمد فراس درج العلواني,قاسم محمد فراس درج العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""qsmmhmdfrsdrjllwny"", ""latin_transliterated"": ""qsm mhmd frs drj llwny"", ""native"": ""قاسم محمد فراس درج العلواني""}",[],"{""source_row"": 95094}"
sage-efa834b34e4cbba2,سالم مطر عبد حسن العيساوي,سالم مطر عبد حسن العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""slmmtrbdhsnlyswy"", ""latin_transliterated"": ""slm mtr bd hsn lyswy"", ""native"": ""سالم مطر عبد حسن العيساوي""}",[],"{""source_row"": 95095}"
sage-bde57418ce8a0b88,خالد عبدالله محيسن محمد العلواني,خالد عبدالله محيسن محمد العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""khldbdllhmhysnmhmdllwny"", ""latin_transliterated"": ""khld bdllh mhysn mhmd llwny"", ""native"": ""خالد عبدالله محيسن محمد العلواني""}",[],"{""source_row"": 95096}"
sage-ab44bf285550cedb,حسام هادي فتيخان خلف الدليمي,حسام هادي فتيخان خلف الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hsmhdyftykhnkhlfldlymy"", ""latin_transliterated"": ""hsm hdy ftykhn khlf ldlymy"", ""native"": ""حسام هادي فتيخان خلف الدليمي""}",[],"{""source_row"": 95097}"
sage-d8d1834f677d3d7d,خالد عواد متعب صلبي العيساوي,خالد عواد متعب صلبي العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""khldwdmtbslbylyswy"", ""latin_transliterated"": ""khld wd mtb slby lyswy"", ""native"": ""خالد عواد متعب صلبي العيساوي""}",[],"{""source_row"": 95098}"
sage-0e86720cae72208b,علي نافع فرحان ظاهر العيساوي,علي نافع فرحان ظاهر العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lynffrhndhhrlyswy"", ""latin_transliterated"": ""ly nf frhn dhhr lyswy"", ""native"": ""علي نافع فرحان ظاهر العيساوي""}",[],"{""source_row"": 95099}"
sage-f93f5aecd1496287,حامد عبيد مطلك عمر الصبيحي,حامد عبيد مطلك عمر الصبيحي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdbydmtlkmrlsbyhy"", ""latin_transliterated"": ""hmd byd mtlk mr lsbyhy"", ""native"": ""حامد عبيد مطلك عمر الصبيحي""}",[],"{""source_row"": 95100}"
sage-bd7bfa8ba44fb246,محمد عبد جاسم صلبي العيساوي,محمد عبد جاسم صلبي العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmdbdjsmslbylyswy"", ""latin_transliterated"": ""mhmd bd jsm slby lyswy"", ""native"": ""محمد عبد جاسم صلبي العيساوي""}",[],"{""source_row"": 95101}"
sage-a1942b12d05bbd90,محمود نوري جاسم علي العيساوي,محمود نوري جاسم علي العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmwdnwryjsmlylyswy"", ""latin_transliterated"": ""mhmwd nwry jsm ly lyswy"", ""native"": ""محمود نوري جاسم علي العيساوي""}",[],"{""source_row"": 95102}"
sage-d44b58c9a22ba6a3,خديجه هاشم محسن حمد العاني,خديجه هاشم محسن حمد العاني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""khdyjhhshmmhsnhmdlny"", ""latin_transliterated"": ""khdyjh hshm mhsn hmd lny"", ""native"": ""خديجه هاشم محسن حمد العاني""}",[],"{""source_row"": 95103}"
sage-3dcc73fcec863ef7,احمد عطيه احمد علي السلماني,احمد عطيه احمد علي السلماني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdtyhhmdlylslmny"", ""latin_transliterated"": ""hmd tyh hmd ly lslmny"", ""native"": ""احمد عطيه احمد علي السلماني""}",[],"{""source_row"": 95104}"
sage-2ec64b4efa004c2c,نعيم عبدالمحسن عمر شبيب الكعود,نعيم عبدالمحسن عمر شبيب الكعود,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""nymbdlmhsnmrshbyblkwd"", ""latin_transliterated"": ""nym bdlmhsn mr shbyb lkwd"", ""native"": ""نعيم عبدالمحسن عمر شبيب الكعود""}",[],"{""source_row"": 95105}"
sage-1f2140936dffcc91,وصفي ثابت عبدالعزيز محمد العبيدي,وصفي ثابت عبدالعزيز محمد العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""wsfythbtbdlzyzmhmdlbydy"", ""latin_transliterated"": ""wsfy thbt bdlzyz mhmd lbydy"", ""native"": ""وصفي ثابت عبدالعزيز محمد العبيدي""}",[],"{""source_row"": 95106}"
sage-2e266d9d9f6e752a,ليلى حسين مخلف عزيز الفلاحي,ليلى حسين مخلف عزيز الفلاحي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lylahsynmkhlfzyzlflhy"", ""latin_transliterated"": ""lyla hsyn mkhlf zyz lflhy"", ""native"": ""ليلى حسين مخلف عزيز الفلاحي""}",[],"{""source_row"": 95107}"
sage-66e0fd64a10d0c60,عبدالقادر محمد عبدالجليل زغير الجغيفي,عبدالقادر محمد عبدالجليل زغير الجغيفي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdlqdrmhmdbdljlylzghyrljghyfy"", ""latin_transliterated"": ""bdlqdr mhmd bdljlyl zghyr ljghyfy"", ""native"": ""عبدالقادر محمد عبدالجليل زغير الجغيفي""}",[],"{""source_row"": 95108}"
sage-335c87b107d79c79,فؤاد لطيف سالم فواز الطائي,فؤاد لطيف سالم فواز الطائي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""fudltyfslmfwzltiy"", ""latin_transliterated"": ""fud ltyf slm fwz ltiy"", ""native"": ""فؤاد لطيف سالم فواز الطائي""}",[],"{""source_row"": 95109}"
sage-eb3e5bb05d9eae1c,حارث عبيد محمد عليان الكربولي,حارث عبيد محمد عليان الكربولي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hrthbydmhmdlynlkrbwly"", ""latin_transliterated"": ""hrth byd mhmd lyn lkrbwly"", ""native"": ""حارث عبيد محمد عليان الكربولي""}",[],"{""source_row"": 95110}"
sage-fba6a13a0a816882,ايمن صلاح حمود محمد الجغيفي,ايمن صلاح حمود محمد الجغيفي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ymnslhhmwdmhmdljghyfy"", ""latin_transliterated"": ""ymn slh hmwd mhmd ljghyfy"", ""native"": ""ايمن صلاح حمود محمد الجغيفي""}",[],"{""source_row"": 95111}"
sage-f2f527e10f15b629,كريم هلال شرقي سلامه الكربولي,كريم هلال شرقي سلامه الكربولي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""krymhllshrqyslmhlkrbwly"", ""latin_transliterated"": ""krym hll shrqy slmh lkrbwly"", ""native"": ""كريم هلال شرقي سلامه الكربولي""}",[],"{""source_row"": 95112}"
sage-7f7f41c96ec6a3d6,شيماء محفوظ رعد مطر القوامي,شيماء محفوظ رعد مطر القوامي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""shymmhfwdhrdmtrlqwmy"", ""latin_transliterated"": ""shym mhfwdh rd mtr lqwmy"", ""native"": ""شيماء محفوظ رعد مطر القوامي""}",[],"{""source_row"": 95113}"
sage-87d16fc91f0a60f5,جهينه ماجد اسماعيل ابراهيم الراوي,جهينه ماجد اسماعيل ابراهيم الراوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""jhynhmjdsmylbrhymlrwy"", ""latin_transliterated"": ""jhynh mjd smyl brhym lrwy"", ""native"": ""جهينه ماجد اسماعيل ابراهيم الراوي""}",[],"{""source_row"": 95114}"
sage-a47e340bf584b30c,مياده ابراهيم مخلف حمد الدليمي,مياده ابراهيم مخلف حمد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mydhbrhymmkhlfhmdldlymy"", ""latin_transliterated"": ""mydh brhym mkhlf hmd ldlymy"", ""native"": ""مياده ابراهيم مخلف حمد الدليمي""}",[],"{""source_row"": 95115}"
sage-ca034ab2ab23aae4,نجاه ساير مهنا صياح العبيدي,نجاه ساير مهنا صياح العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""njhsyrmhnsyhlbydy"", ""latin_transliterated"": ""njh syr mhn syh lbydy"", ""native"": ""نجاه ساير مهنا صياح العبيدي""}",[],"{""source_row"": 95116}"
sage-4884aca5ed036fad,وسام قهير عبداللطيف رجب الراوي,وسام قهير عبداللطيف رجب الراوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""wsmqhyrbdlltyfrjblrwy"", ""latin_transliterated"": ""wsm qhyr bdlltyf rjb lrwy"", ""native"": ""وسام قهير عبداللطيف رجب الراوي""}",[],"{""source_row"": 95117}"
sage-45b5044e63cae613,علاء ناصر دلي احمد الكربولي,علاء ناصر دلي احمد الكربولي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lnsrdlyhmdlkrbwly"", ""latin_transliterated"": ""l nsr dly hmd lkrbwly"", ""native"": ""علاء ناصر دلي احمد الكربولي""}",[],"{""source_row"": 95118}"
sage-327dd7f191ee6c04,سلام جميل كريكش سلمان العبيدي,سلام جميل كريكش سلمان العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""slmjmylkrykshslmnlbydy"", ""latin_transliterated"": ""slm jmyl kryksh slmn lbydy"", ""native"": ""سلام جميل كريكش سلمان العبيدي""}",[],"{""source_row"": 95119}"
sage-52c2b0b770740669,ايهاب فصال ريكان نجرس الكعود,ايهاب فصال ريكان نجرس الكعود,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""yhbfslryknnjrslkwd"", ""latin_transliterated"": ""yhb fsl rykn njrs lkwd"", ""native"": ""ايهاب فصال ريكان نجرس الكعود""}",[],"{""source_row"": 95120}"
sage-20b19a8cc4c413b7,مال الله برزان حمرين فرحان العبيدي,مال الله برزان حمرين فرحان العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mlllhbrznhmrynfrhnlbydy"", ""latin_transliterated"": ""ml llh brzn hmryn frhn lbydy"", ""native"": ""مال الله برزان حمرين فرحان العبيدي""}",[],"{""source_row"": 95121}"
sage-6653e608bc7c4e15,عبير مصلح جبر حسين السلماني,عبير مصلح جبر حسين السلماني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""byrmslhjbrhsynlslmny"", ""latin_transliterated"": ""byr mslh jbr hsyn lslmny"", ""native"": ""عبير مصلح جبر حسين السلماني""}",[],"{""source_row"": 95122}"
sage-37182c1addf5991a,نهله حمد عبد صالح الراوي,نهله حمد عبد صالح الراوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""nhlhhmdbdslhlrwy"", ""latin_transliterated"": ""nhlh hmd bd slh lrwy"", ""native"": ""نهله حمد عبد صالح الراوي""}",[],"{""source_row"": 95123}"
sage-a4e6f3bb1a390f04,خالد فريح هادي علوان الكبيسي,خالد فريح هادي علوان الكبيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""khldfryhhdylwnlkbysy"", ""latin_transliterated"": ""khld fryh hdy lwn lkbysy"", ""native"": ""خالد فريح هادي علوان الكبيسي""}",[],"{""source_row"": 95124}"
sage-69a877591086fce6,برهان ناصر محمد فهد النمراوي,برهان ناصر محمد فهد النمراوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""brhnnsrmhmdfhdlnmrwy"", ""latin_transliterated"": ""brhn nsr mhmd fhd lnmrwy"", ""native"": ""برهان ناصر محمد فهد النمراوي""}",[],"{""source_row"": 95125}"
sage-17e3fda8e437814c,لمى طارق طالب موسى العاني,لمى طارق طالب موسى العاني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lmatrqtlbmwsalny"", ""latin_transliterated"": ""lma trq tlb mwsa lny"", ""native"": ""لمى طارق طالب موسى العاني""}",[],"{""source_row"": 95126}"
sage-6bba8b95bcb6b189,مروه محمد عوده عبدالكريم الكبيسي,مروه محمد عوده عبدالكريم الكبيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mrwhmhmdwdhbdlkrymlkbysy"", ""latin_transliterated"": ""mrwh mhmd wdh bdlkrym lkbysy"", ""native"": ""مروه محمد عوده عبدالكريم الكبيسي""}",[],"{""source_row"": 95127}"
sage-f4bb339c41c1c6c3,محمد مهند جاسم محمدامين المحمدي,محمد مهند جاسم محمدامين المحمدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmdmhndjsmmhmdmynlmhmdy"", ""latin_transliterated"": ""mhmd mhnd jsm mhmdmyn lmhmdy"", ""native"": ""محمد مهند جاسم محمدامين المحمدي""}",[],"{""source_row"": 95128}"
sage-0df2d2e70952575b,عمار محمد عدوان حمد الدليمي,عمار محمد عدوان حمد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mrmhmddwnhmdldlymy"", ""latin_transliterated"": ""mr mhmd dwn hmd ldlymy"", ""native"": ""عمار محمد عدوان حمد الدليمي""}",[],"{""source_row"": 95129}"
sage-e8737dd27080a188,اسماء اسامه عبدالرحمن عبيد العاني,اسماء اسامه عبدالرحمن عبيد العاني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""smsmhbdlrhmnbydlny"", ""latin_transliterated"": ""sm smh bdlrhmn byd lny"", ""native"": ""اسماء اسامه عبدالرحمن عبيد العاني""}",[],"{""source_row"": 95130}"
sage-93277222e40b611c,غازي فيصل نجرس كعود النمراوي,غازي فيصل نجرس كعود النمراوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ghzyfyslnjrskwdlnmrwy"", ""latin_transliterated"": ""ghzy fysl njrs kwd lnmrwy"", ""native"": ""غازي فيصل نجرس كعود النمراوي""}",[],"{""source_row"": 95131}"
sage-b0580b094ab3c853,معدي كرب علي سمرمد العبيدي,معدي كرب علي سمرمد العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mdykrblysmrmdlbydy"", ""latin_transliterated"": ""mdy krb ly smrmd lbydy"", ""native"": ""معدي كرب علي سمرمد العبيدي""}",[],"{""source_row"": 95132}"
sage-66ba3aa15e3d6e78,فاروق محمد مرضي غضا البغيلي,فاروق محمد مرضي غضا البغيلي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""frwqmhmdmrdyghdlbghyly"", ""latin_transliterated"": ""frwq mhmd mrdy ghd lbghyly"", ""native"": ""فاروق محمد مرضي غضا البغيلي""}",[],"{""source_row"": 95133}"
